txn_id,merchant_id,txn_ts,amount_inr,issuer_bank,status,failure_reason
1467,MID100054,2024-08-06 21:02:14,837.02,PNB,SUCCESS,
1468,MID100054,2024-08-20 11:43:37,391.43,PNB,SUCCESS,
1469,MID100054,2024-08-05 15:18:09,262.06,PNB,SUCCESS,
1470,MID100054,2024-08-20 05:02:46,731.77,PNB,SUCCESS,
1471,MID100054,2024-08-13 10:01:49,993.31,BOB,SUCCESS,
1472,MID100054,2024-08-12 22:47:25,306.07,UNION,SUCCESS,
1473,MID100054,2024-08-08 09:57:57,252.32,UNION,SUCCESS,
1474,MID100054,2024-08-29 14:41:10,969.27,YES,SUCCESS,
1475,MID100054,2024-08-25 10:08:51,800.04,YES,SUCCESS,
1476,MID100054,2024-08-09 13:54:37,339.52,IDFC,SUCCESS,
1477,MID100054,2024-08-11 10:18:56,490.57,IDFC,SUCCESS,
1478,MID100054,2024-08-26 16:23:12,395.42,IDFC,SUCCESS,
1479,MID100054,2024-08-06 07:30:13,295.32,IDFC,SUCCESS,
1480,MID100054,2024-08-29 06:28:23,419.62,IDFC,SUCCESS,
1481,MID100054,2024-08-24 17:03:17,381.03,PAYTM_PB,SUCCESS,
1482,MID100054,2024-08-16 06:44:49,183.46,PAYTM_PB,SUCCESS,
1483,MID100054,2024-08-11 19:16:42,686.3,PAYTM_PB,SUCCESS,
1484,MID100054,2024-08-15 10:14:20,604.55,PAYTM_PB,SUCCESS,
1485,MID100054,2024-08-24 08:08:40,760.46,PAYTM_PB,SUCCESS,
1486,MID100054,2024-08-15 14:16:45,761.17,PAYTM_PB,SUCCESS,
1487,MID100054,2024-08-23 21:31:56,363.34,PAYTM_PB,SUCCESS,
1488,MID100054,2024-08-02 19:03:01,434.03,PAYTM_PB,SUCCESS,
1489,MID100054,2024-08-19 06:54:16,568.5,PAYTM_PB,SUCCESS,
1490,MID100054,2024-08-04 09:28:48,792.5,PAYTM_PB,SUCCESS,
1491,MID100054,2024-08-22 19:01:12,1479.23,PAYTM_PB,SUCCESS,
1492,MID100054,2024-08-04 15:33:29,546.11,PAYTM_PB,SUCCESS,
1493,MID100054,2024-08-30 03:18:45,720.78,PAYTM_PB,SUCCESS,
1494,MID100054,2024-08-05 18:11:00,233.03,PAYTM_PB,SUCCESS,
1495,MID100054,2024-08-26 13:05:50,256.37,PAYTM_PB,FAILED,ISSUER_DOWN
1496,MID100056,2024-08-19 08:44:16,77.84,HDFC,SUCCESS,
1497,MID100056,2024-08-11 10:19:48,522.72,SBI,SUCCESS,
1498,MID100056,2024-08-10 18:32:53,324.6,SBI,SUCCESS,
1499,MID100056,2024-08-16 14:42:00,165.54,SBI,SUCCESS,
1500,MID100056,2024-08-13 20:09:36,34.55,SBI,SUCCESS,
1501,MID100056,2024-08-14 18:36:43,118.92,SBI,SUCCESS,
1502,MID100056,2024-08-16 08:51:20,350.91,SBI,SUCCESS,
1503,MID100056,2024-08-25 17:45:09,161.4,SBI,SUCCESS,
1504,MID100056,2024-08-19 02:58:24,66.95,SBI,SUCCESS,
1505,MID100056,2024-08-02 06:53:11,195.3,ICICI,SUCCESS,
1506,MID100056,2024-08-03 17:22:37,100.87,AXIS,SUCCESS,
1507,MID100056,2024-08-20 13:43:05,311.19,AXIS,SUCCESS,
1508,MID100056,2024-08-17 19:49:10,177.25,BOB,FAILED,INCORRECT_PIN
1509,MID100056,2024-08-14 10:31:21,237.66,BOB,SUCCESS,
1510,MID100056,2024-08-27 13:49:23,35.21,CANARA,SUCCESS,
1511,MID100056,2024-08-07 05:35:11,258.15,CANARA,SUCCESS,
1512,MID100056,2024-08-08 20:22:29,506.01,CANARA,SUCCESS,
1513,MID100056,2024-08-16 14:51:04,58.15,CANARA,SUCCESS,
1514,MID100056,2024-08-15 13:27:11,140.78,UNION,SUCCESS,
1515,MID100056,2024-08-22 14:48:10,168.76,PAYTM_PB,SUCCESS,
1516,MID100056,2024-08-01 09:48:04,123.52,RRB_GRAMIN,SUCCESS,
1517,MID100056,2024-08-17 12:07:22,228.94,RRB_GRAMIN,SUCCESS,
1518,MID100056,2024-08-16 19:35:00,310.32,RRB_GRAMIN,SUCCESS,
1519,MID100056,2024-08-20 11:56:41,155.84,RRB_GRAMIN,SUCCESS,
1520,MID100056,2024-08-10 18:06:04,158.47,RRB_GRAMIN,SUCCESS,
1521,MID100057,2024-08-12 16:13:49,63.97,HDFC,SUCCESS,
1522,MID100057,2024-08-01 16:26:54,295.91,SBI,SUCCESS,
1523,MID100057,2024-08-18 15:27:59,125.51,SBI,SUCCESS,
1524,MID100057,2024-08-08 20:32:14,101.54,SBI,FAILED,INCORRECT_PIN
1525,MID100057,2024-08-07 17:08:35,186.3,SBI,FAILED,TIMEOUT
1526,MID100057,2024-08-16 16:12:13,40.35,ICICI,SUCCESS,
1527,MID100057,2024-08-26 12:15:14,170.23,ICICI,SUCCESS,
1528,MID100057,2024-08-07 20:06:51,68.97,AXIS,SUCCESS,
1529,MID100057,2024-08-09 19:05:27,47.12,AXIS,SUCCESS,
1530,MID100057,2024-08-06 07:17:39,129.68,AXIS,SUCCESS,
1531,MID100057,2024-08-14 12:54:36,131.1,AXIS,SUCCESS,
1532,MID100057,2024-08-27 14:28:09,57.72,AXIS,SUCCESS,
1533,MID100057,2024-08-23 15:15:07,64.54,AXIS,SUCCESS,
1534,MID100057,2024-08-30 17:52:14,77.01,BOB,SUCCESS,
1535,MID100057,2024-08-29 13:50:36,20.21,UNION,FAILED,INCORRECT_PIN
1536,MID100057,2024-08-19 09:36:07,118.57,UNION,SUCCESS,
1537,MID100057,2024-08-30 18:20:15,247.03,PAYTM_PB,SUCCESS,
1538,MID100057,2024-08-30 15:36:51,317.46,RRB_GRAMIN,FAILED,INSUFFICIENT_FUNDS
1539,MID100057,2024-08-21 18:55:15,93.4,RRB_GRAMIN,SUCCESS,
1540,MID100057,2024-08-31 08:33:19,185.0,RRB_GRAMIN,SUCCESS,
1541,MID100057,2024-08-21 19:54:21,265.27,RRB_GRAMIN,SUCCESS,
1542,MID100057,2024-08-29 16:17:33,99.2,RRB_GRAMIN,SUCCESS,
1543,MID100057,2024-08-31 06:13:29,51.92,RRB_GRAMIN,SUCCESS,
1544,MID100057,2024-08-25 20:48:55,61.57,RRB_GRAMIN,SUCCESS,
1545,MID100057,2024-08-13 08:38:31,21.28,RRB_GRAMIN,SUCCESS,
1546,MID100058,2024-08-06 05:57:08,147.69,BOB,SUCCESS,
1547,MID100058,2024-08-05 09:23:35,1065.8,YES,SUCCESS,
1548,MID100060,2024-08-26 09:32:01,53.01,HDFC,SUCCESS,
1549,MID100060,2024-08-11 11:05:31,48.49,HDFC,SUCCESS,
1550,MID100060,2024-08-03 17:02:19,60.59,HDFC,SUCCESS,
1551,MID100060,2024-08-23 21:57:31,229.44,HDFC,SUCCESS,
1552,MID100060,2024-08-10 08:11:18,302.56,HDFC,SUCCESS,
1553,MID100060,2024-08-29 07:01:25,88.28,HDFC,SUCCESS,
1554,MID100060,2024-08-30 05:10:49,344.16,HDFC,SUCCESS,
1555,MID100060,2024-08-06 17:53:38,139.25,HDFC,SUCCESS,
1556,MID100060,2024-08-25 17:41:42,76.39,HDFC,SUCCESS,
1557,MID100060,2024-08-18 20:07:48,511.11,HDFC,SUCCESS,
1558,MID100060,2024-08-02 19:47:05,118.29,HDFC,SUCCESS,
1559,MID100060,2024-08-01 09:17:43,199.55,HDFC,SUCCESS,
1560,MID100060,2024-08-29 14:24:49,137.62,HDFC,SUCCESS,
1561,MID100060,2024-08-24 08:32:46,184.4,HDFC,SUCCESS,
1562,MID100060,2024-08-18 19:05:52,151.14,HDFC,SUCCESS,
1563,MID100060,2024-08-09 13:22:31,240.74,HDFC,SUCCESS,
1564,MID100060,2024-08-23 06:11:45,66.29,HDFC,SUCCESS,
1565,MID100060,2024-08-10 20:13:21,102.82,HDFC,SUCCESS,
1566,MID100060,2024-08-18 16:54:01,307.19,HDFC,SUCCESS,
1567,MID100060,2024-08-10 19:24:21,139.36,HDFC,SUCCESS,
1568,MID100060,2024-08-23 16:06:51,41.65,HDFC,SUCCESS,
1569,MID100060,2024-08-27 18:33:45,98.54,HDFC,SUCCESS,
1570,MID100060,2024-08-28 09:28:24,8.45,HDFC,SUCCESS,
1571,MID100060,2024-08-11 16:17:59,345.97,HDFC,SUCCESS,
1572,MID100060,2024-08-29 11:38:59,121.76,HDFC,SUCCESS,
1573,MID100060,2024-08-17 13:16:46,59.7,HDFC,SUCCESS,
1574,MID100060,2024-08-11 19:21:00,118.51,HDFC,SUCCESS,
1575,MID100060,2024-08-26 19:49:30,185.49,HDFC,SUCCESS,
1576,MID100060,2024-08-08 17:45:46,122.77,HDFC,SUCCESS,
1577,MID100060,2024-08-01 12:14:30,51.27,HDFC,SUCCESS,
1578,MID100060,2024-08-02 19:15:33,335.34,HDFC,SUCCESS,
1579,MID100060,2024-08-29 12:04:14,44.02,HDFC,SUCCESS,
1580,MID100060,2024-08-18 07:36:09,140.87,HDFC,SUCCESS,
1581,MID100060,2024-08-13 07:01:16,106.38,HDFC,SUCCESS,
1582,MID100060,2024-08-11 20:04:32,110.27,HDFC,SUCCESS,
1583,MID100060,2024-08-31 07:22:02,53.47,HDFC,SUCCESS,
1584,MID100060,2024-08-12 10:53:08,77.99,HDFC,SUCCESS,
1585,MID100060,2024-08-15 13:15:15,49.2,HDFC,SUCCESS,
1586,MID100060,2024-08-31 11:17:19,102.83,HDFC,SUCCESS,
1587,MID100060,2024-08-10 17:46:49,23.2,HDFC,SUCCESS,
1588,MID100060,2024-08-11 10:22:31,128.44,HDFC,SUCCESS,
1589,MID100060,2024-08-31 14:04:20,114.4,HDFC,FAILED,ISSUER_DOWN
1590,MID100060,2024-08-04 18:11:09,215.67,HDFC,SUCCESS,
1591,MID100060,2024-08-09 20:19:53,12.73,HDFC,SUCCESS,
1592,MID100060,2024-08-13 15:22:19,140.72,HDFC,SUCCESS,
1593,MID100060,2024-08-01 20:08:30,195.97,HDFC,SUCCESS,
1594,MID100060,2024-08-24 16:31:44,53.7,HDFC,SUCCESS,
1595,MID100060,2024-08-13 20:24:18,456.41,HDFC,SUCCESS,
1596,MID100060,2024-08-25 00:55:21,83.97,HDFC,SUCCESS,
1597,MID100060,2024-08-03 23:36:45,247.49,HDFC,SUCCESS,
1598,MID100060,2024-08-16 19:52:04,53.69,HDFC,SUCCESS,
1599,MID100060,2024-08-11 06:08:12,26.66,HDFC,SUCCESS,
1600,MID100060,2024-08-26 06:35:42,316.9,HDFC,SUCCESS,
1601,MID100060,2024-08-25 11:56:59,56.75,HDFC,SUCCESS,
1602,MID100060,2024-08-04 14:24:44,108.42,HDFC,SUCCESS,
1603,MID100060,2024-08-10 11:18:36,136.03,HDFC,SUCCESS,
1604,MID100060,2024-08-21 18:08:12,126.13,HDFC,SUCCESS,
1605,MID100060,2024-08-28 12:09:52,71.97,HDFC,SUCCESS,
1606,MID100060,2024-08-29 09:59:38,115.46,HDFC,SUCCESS,
1607,MID100060,2024-08-25 18:08:21,89.53,HDFC,SUCCESS,
1608,MID100060,2024-08-07 07:07:55,99.53,HDFC,SUCCESS,
1609,MID100060,2024-08-03 16:19:24,195.32,HDFC,FAILED,INSUFFICIENT_FUNDS
1610,MID100060,2024-08-26 17:14:22,78.2,HDFC,SUCCESS,
1611,MID100060,2024-08-27 19:11:46,73.06,HDFC,FAILED,USER_CANCELLED
1612,MID100060,2024-08-17 14:30:13,48.03,HDFC,SUCCESS,
1613,MID100060,2024-08-25 10:13:31,221.44,HDFC,SUCCESS,
1614,MID100060,2024-08-24 18:33:34,346.36,HDFC,SUCCESS,
1615,MID100060,2024-08-30 20:01:20,32.46,HDFC,SUCCESS,
1616,MID100060,2024-08-05 08:06:03,166.44,HDFC,SUCCESS,
1617,MID100060,2024-08-29 07:17:04,399.16,HDFC,SUCCESS,
1618,MID100060,2024-08-09 18:19:08,236.73,HDFC,SUCCESS,
1619,MID100060,2024-08-12 20:46:36,135.03,HDFC,SUCCESS,
1620,MID100060,2024-08-04 21:23:31,138.1,HDFC,SUCCESS,
1621,MID100060,2024-08-22 19:18:01,371.7,HDFC,SUCCESS,
1622,MID100060,2024-08-15 09:03:02,238.89,HDFC,SUCCESS,
1623,MID100060,2024-08-15 19:47:46,439.4,HDFC,SUCCESS,
1624,MID100060,2024-08-31 08:59:54,328.82,HDFC,SUCCESS,
1625,MID100060,2024-08-12 09:30:55,75.84,HDFC,FAILED,INCORRECT_PIN
1626,MID100060,2024-08-26 09:30:14,172.01,HDFC,SUCCESS,
1627,MID100060,2024-08-20 15:13:10,71.65,HDFC,SUCCESS,
1628,MID100060,2024-08-11 21:04:55,417.93,HDFC,SUCCESS,
1629,MID100060,2024-08-04 07:24:31,52.77,SBI,SUCCESS,
1630,MID100060,2024-08-09 18:45:52,209.61,SBI,SUCCESS,
1631,MID100060,2024-08-30 16:51:47,362.48,SBI,SUCCESS,
1632,MID100060,2024-08-07 12:01:42,99.63,SBI,SUCCESS,
1633,MID100060,2024-08-06 06:47:42,179.18,SBI,SUCCESS,
1634,MID100060,2024-08-19 08:37:30,171.56,SBI,SUCCESS,
1635,MID100060,2024-08-15 09:19:14,246.04,SBI,SUCCESS,
1636,MID100060,2024-08-02 23:54:44,127.91,SBI,SUCCESS,
1637,MID100060,2024-08-02 11:51:50,110.43,SBI,SUCCESS,
1638,MID100060,2024-08-27 17:11:29,281.16,SBI,SUCCESS,
1639,MID100060,2024-08-26 13:58:31,189.51,SBI,SUCCESS,
1640,MID100060,2024-08-09 07:46:30,121.8,SBI,SUCCESS,
1641,MID100060,2024-08-30 19:46:48,92.02,SBI,FAILED,INSUFFICIENT_FUNDS
1642,MID100060,2024-08-05 18:25:41,129.93,SBI,SUCCESS,
1643,MID100060,2024-08-08 19:15:00,13.91,SBI,SUCCESS,
1644,MID100060,2024-08-27 08:19:12,174.02,SBI,SUCCESS,
1645,MID100060,2024-08-11 19:13:51,120.77,SBI,SUCCESS,
1646,MID100060,2024-08-19 07:08:23,83.85,SBI,SUCCESS,
1647,MID100060,2024-08-01 17:07:43,235.24,SBI,SUCCESS,
1648,MID100060,2024-08-22 16:16:07,33.22,SBI,SUCCESS,
1649,MID100060,2024-08-28 17:28:45,33.98,SBI,SUCCESS,
1650,MID100060,2024-08-11 18:10:18,84.31,SBI,SUCCESS,
1651,MID100060,2024-08-01 19:54:55,72.21,SBI,SUCCESS,
1652,MID100060,2024-08-25 08:13:41,306.86,SBI,SUCCESS,
1653,MID100060,2024-08-15 11:18:14,140.39,SBI,SUCCESS,
1654,MID100060,2024-08-03 17:13:18,105.04,SBI,FAILED,INSUFFICIENT_FUNDS
1655,MID100060,2024-08-25 18:01:09,354.9,SBI,SUCCESS,
1656,MID100060,2024-08-25 11:37:02,79.11,SBI,SUCCESS,
1657,MID100060,2024-08-17 19:54:58,330.75,SBI,SUCCESS,
1658,MID100060,2024-08-05 17:19:54,62.79,SBI,SUCCESS,
1659,MID100060,2024-08-24 15:54:47,86.19,SBI,SUCCESS,
1660,MID100060,2024-08-09 17:42:39,220.16,SBI,SUCCESS,
1661,MID100060,2024-08-29 10:24:31,32.57,SBI,SUCCESS,
1662,MID100060,2024-08-28 08:47:07,486.56,SBI,SUCCESS,
1663,MID100060,2024-08-02 18:51:58,31.05,SBI,SUCCESS,
1664,MID100060,2024-08-11 20:29:35,46.67,SBI,SUCCESS,
1665,MID100060,2024-08-28 08:05:48,14.14,SBI,SUCCESS,
1666,MID100060,2024-08-21 05:40:29,421.75,SBI,SUCCESS,
1667,MID100060,2024-08-31 17:36:36,344.86,SBI,SUCCESS,
1668,MID100060,2024-08-31 17:28:23,168.51,SBI,SUCCESS,
1669,MID100060,2024-08-26 00:34:06,72.97,SBI,SUCCESS,
1670,MID100060,2024-08-18 16:06:30,65.24,SBI,SUCCESS,
1671,MID100060,2024-08-05 09:00:45,38.35,SBI,SUCCESS,
1672,MID100060,2024-08-10 08:32:14,33.48,SBI,SUCCESS,
1673,MID100060,2024-08-26 19:49:30,132.85,SBI,FAILED,INSUFFICIENT_FUNDS
1674,MID100060,2024-08-26 17:30:13,284.78,SBI,SUCCESS,
1675,MID100060,2024-08-25 07:00:31,92.05,SBI,SUCCESS,
1676,MID100060,2024-08-31 09:30:45,187.77,SBI,SUCCESS,
1677,MID100060,2024-08-13 19:46:42,73.52,SBI,SUCCESS,
1678,MID100060,2024-08-19 21:51:34,236.36,SBI,FAILED,INSUFFICIENT_FUNDS
1679,MID100060,2024-08-18 18:25:58,163.28,SBI,SUCCESS,
1680,MID100060,2024-08-23 18:57:52,61.96,SBI,SUCCESS,
1681,MID100060,2024-08-22 12:19:09,205.64,SBI,SUCCESS,
1682,MID100060,2024-08-12 18:26:01,38.0,SBI,FAILED,INSUFFICIENT_FUNDS
1683,MID100060,2024-08-27 14:15:06,142.52,SBI,SUCCESS,
1684,MID100060,2024-08-12 19:07:04,143.15,SBI,SUCCESS,
1685,MID100060,2024-08-19 15:23:11,82.03,SBI,SUCCESS,
1686,MID100060,2024-08-14 07:28:15,54.2,SBI,SUCCESS,
1687,MID100060,2024-08-03 11:20:43,29.61,SBI,SUCCESS,
1688,MID100060,2024-08-12 18:09:07,15.95,SBI,SUCCESS,
1689,MID100060,2024-08-08 20:11:12,39.26,SBI,SUCCESS,
1690,MID100060,2024-08-03 17:44:22,187.7,SBI,FAILED,INSUFFICIENT_FUNDS
1691,MID100060,2024-08-28 20:31:27,1434.09,SBI,SUCCESS,
1692,MID100060,2024-08-24 06:03:19,129.07,SBI,SUCCESS,
1693,MID100060,2024-08-23 10:13:34,186.47,SBI,SUCCESS,
1694,MID100060,2024-08-19 08:07:02,69.14,SBI,SUCCESS,
1695,MID100060,2024-08-31 09:40:38,101.32,SBI,SUCCESS,
1696,MID100060,2024-08-29 17:17:30,170.76,SBI,SUCCESS,
1697,MID100060,2024-08-09 21:29:41,99.3,SBI,SUCCESS,
1698,MID100060,2024-08-23 18:27:16,54.44,SBI,SUCCESS,
1699,MID100060,2024-08-13 04:40:30,25.91,SBI,SUCCESS,
1700,MID100060,2024-08-04 07:09:39,20.44,SBI,SUCCESS,
1701,MID100060,2024-08-02 17:32:59,69.95,SBI,SUCCESS,
1702,MID100060,2024-08-24 20:08:37,116.96,SBI,SUCCESS,
1703,MID100060,2024-08-13 17:39:25,168.14,SBI,FAILED,TIMEOUT
1704,MID100060,2024-08-18 18:59:43,255.81,SBI,SUCCESS,
1705,MID100060,2024-08-10 13:15:58,68.34,SBI,SUCCESS,
1706,MID100060,2024-08-09 21:35:01,192.84,SBI,SUCCESS,
1707,MID100060,2024-08-21 20:38:55,63.51,SBI,SUCCESS,
1708,MID100060,2024-08-10 17:35:53,59.78,SBI,SUCCESS,
1709,MID100060,2024-08-13 14:43:39,28.8,SBI,SUCCESS,
1710,MID100060,2024-08-10 17:25:01,72.66,SBI,SUCCESS,
1711,MID100060,2024-08-17 18:54:18,72.97,SBI,SUCCESS,
1712,MID100060,2024-08-12 13:59:08,86.21,SBI,SUCCESS,
1713,MID100060,2024-08-12 12:21:17,55.85,SBI,SUCCESS,
1714,MID100060,2024-08-07 15:27:25,138.38,SBI,SUCCESS,
1715,MID100060,2024-08-22 15:10:03,150.43,SBI,SUCCESS,
1716,MID100060,2024-08-20 22:03:00,78.84,SBI,SUCCESS,
1717,MID100060,2024-08-02 10:27:24,139.79,SBI,SUCCESS,
1718,MID100060,2024-08-16 13:29:46,27.6,SBI,FAILED,INSUFFICIENT_FUNDS
1719,MID100060,2024-08-31 06:27:56,23.15,SBI,SUCCESS,
1720,MID100060,2024-08-18 20:51:59,244.87,SBI,SUCCESS,
1721,MID100060,2024-08-01 06:19:38,67.74,SBI,SUCCESS,
1722,MID100060,2024-08-24 06:30:32,85.72,SBI,SUCCESS,
1723,MID100060,2024-08-01 08:58:23,227.51,SBI,SUCCESS,
1724,MID100060,2024-08-12 15:45:15,107.37,SBI,SUCCESS,
1725,MID100060,2024-08-02 18:43:34,126.94,SBI,SUCCESS,
1726,MID100060,2024-08-24 07:00:54,219.75,SBI,SUCCESS,
1727,MID100060,2024-08-04 14:08:18,80.61,SBI,SUCCESS,
1728,MID100060,2024-08-24 07:12:17,84.99,SBI,SUCCESS,
1729,MID100060,2024-08-16 18:11:51,147.81,SBI,SUCCESS,
1730,MID100060,2024-08-05 19:53:22,64.49,SBI,SUCCESS,
1731,MID100060,2024-08-31 09:15:37,55.71,SBI,SUCCESS,
1732,MID100060,2024-08-25 06:23:53,28.14,SBI,SUCCESS,
1733,MID100060,2024-08-07 08:10:58,70.95,SBI,SUCCESS,
1734,MID100060,2024-08-09 07:10:34,93.54,SBI,SUCCESS,
1735,MID100060,2024-08-14 15:01:08,60.15,SBI,SUCCESS,
1736,MID100060,2024-08-20 21:26:06,107.21,SBI,SUCCESS,
1737,MID100060,2024-08-02 18:29:34,280.07,SBI,SUCCESS,
1738,MID100060,2024-08-16 17:48:06,120.58,SBI,SUCCESS,
1739,MID100060,2024-08-19 17:49:23,79.05,SBI,SUCCESS,
1740,MID100060,2024-08-10 16:06:51,27.45,SBI,SUCCESS,
1741,MID100060,2024-08-11 18:13:49,27.14,SBI,SUCCESS,
1742,MID100060,2024-08-17 11:06:34,397.83,SBI,SUCCESS,
1743,MID100060,2024-08-20 23:26:47,118.12,ICICI,SUCCESS,
1744,MID100060,2024-08-19 17:27:21,334.33,ICICI,SUCCESS,
1745,MID100060,2024-08-25 10:06:00,103.63,ICICI,SUCCESS,
1746,MID100060,2024-08-05 09:37:11,48.62,ICICI,SUCCESS,
1747,MID100060,2024-08-20 07:59:53,116.15,ICICI,SUCCESS,
1748,MID100060,2024-08-17 11:35:16,34.75,ICICI,FAILED,TIMEOUT
1749,MID100060,2024-08-02 11:40:39,69.43,ICICI,SUCCESS,
1750,MID100060,2024-08-13 18:50:22,212.23,ICICI,SUCCESS,
1751,MID100060,2024-08-12 18:32:41,133.6,ICICI,SUCCESS,
1752,MID100060,2024-08-09 07:38:55,244.39,ICICI,SUCCESS,
1753,MID100060,2024-08-11 06:52:41,215.07,ICICI,SUCCESS,
1754,MID100060,2024-08-31 18:17:27,246.9,ICICI,SUCCESS,
1755,MID100060,2024-08-01 13:14:02,126.34,ICICI,SUCCESS,
1756,MID100060,2024-08-16 07:36:48,135.24,ICICI,SUCCESS,
1757,MID100060,2024-08-31 18:54:26,77.29,ICICI,SUCCESS,
1758,MID100060,2024-08-03 05:24:04,30.98,ICICI,SUCCESS,
1759,MID100060,2024-08-21 08:52:14,99.27,ICICI,SUCCESS,
1760,MID100060,2024-08-04 18:32:14,151.74,ICICI,SUCCESS,
1761,MID100060,2024-08-26 06:24:33,44.34,ICICI,SUCCESS,
1762,MID100060,2024-08-16 23:41:10,133.03,ICICI,SUCCESS,
1763,MID100060,2024-08-20 15:19:51,61.54,ICICI,SUCCESS,
1764,MID100060,2024-08-05 22:12:06,34.87,ICICI,SUCCESS,
1765,MID100060,2024-08-24 04:38:12,72.36,ICICI,SUCCESS,
1766,MID100060,2024-08-23 19:17:27,111.14,ICICI,SUCCESS,
1767,MID100060,2024-08-24 07:38:13,71.78,ICICI,SUCCESS,
1768,MID100060,2024-08-03 17:31:07,120.09,ICICI,SUCCESS,
1769,MID100060,2024-08-25 15:18:18,84.94,ICICI,SUCCESS,
1770,MID100060,2024-08-09 20:04:28,330.59,ICICI,SUCCESS,
1771,MID100060,2024-08-27 19:27:36,195.54,AXIS,SUCCESS,
1772,MID100060,2024-08-02 12:32:22,16.96,AXIS,SUCCESS,
1773,MID100060,2024-08-18 13:06:50,92.45,AXIS,SUCCESS,
1774,MID100060,2024-08-09 08:02:21,111.32,AXIS,SUCCESS,
1775,MID100060,2024-08-04 11:09:32,233.54,AXIS,SUCCESS,
1776,MID100060,2024-08-11 19:23:34,55.09,AXIS,SUCCESS,
1777,MID100060,2024-08-21 17:11:54,102.98,AXIS,SUCCESS,
1778,MID100060,2024-08-27 18:33:32,83.37,AXIS,SUCCESS,
1779,MID100060,2024-08-04 09:54:17,92.84,AXIS,SUCCESS,
1780,MID100060,2024-08-24 19:46:39,127.69,AXIS,SUCCESS,
1781,MID100060,2024-08-18 10:50:23,107.67,AXIS,SUCCESS,
1782,MID100060,2024-08-24 20:55:58,59.06,AXIS,SUCCESS,
1783,MID100060,2024-08-20 18:06:17,142.9,AXIS,SUCCESS,
1784,MID100060,2024-08-29 08:30:40,262.8,AXIS,SUCCESS,
1785,MID100060,2024-08-28 11:35:43,121.27,AXIS,SUCCESS,
1786,MID100060,2024-08-20 09:24:12,194.92,AXIS,FAILED,LIMIT_EXCEEDED
1787,MID100060,2024-08-12 19:57:56,81.43,AXIS,SUCCESS,
1788,MID100060,2024-08-26 14:16:39,248.45,AXIS,SUCCESS,
1789,MID100060,2024-08-26 11:45:24,33.4,AXIS,SUCCESS,
1790,MID100060,2024-08-09 07:12:09,206.43,AXIS,SUCCESS,
1791,MID100060,2024-08-18 16:24:03,307.68,AXIS,SUCCESS,
1792,MID100060,2024-08-07 10:31:33,30.59,AXIS,SUCCESS,
1793,MID100060,2024-08-14 13:44:58,215.94,AXIS,SUCCESS,
1794,MID100060,2024-08-29 06:43:13,183.06,AXIS,SUCCESS,
1795,MID100060,2024-08-13 10:40:28,80.73,AXIS,SUCCESS,
1796,MID100060,2024-08-22 15:18:24,537.46,AXIS,SUCCESS,
1797,MID100060,2024-08-07 18:56:19,34.61,AXIS,SUCCESS,
1798,MID100060,2024-08-17 16:50:05,220.55,AXIS,SUCCESS,
1799,MID100060,2024-08-10 18:23:24,182.67,AXIS,FAILED,INSUFFICIENT_FUNDS
1800,MID100060,2024-08-04 15:32:54,48.31,AXIS,SUCCESS,
1801,MID100060,2024-08-28 15:16:56,148.89,AXIS,SUCCESS,
1802,MID100060,2024-08-14 16:13:42,128.51,AXIS,FAILED,INCORRECT_PIN
1803,MID100060,2024-08-15 17:26:10,80.39,AXIS,SUCCESS,
1804,MID100060,2024-08-25 08:20:03,76.96,AXIS,SUCCESS,
1805,MID100060,2024-08-26 16:16:26,18.85,AXIS,SUCCESS,
1806,MID100060,2024-08-10 01:33:41,47.75,AXIS,SUCCESS,
1807,MID100060,2024-08-10 15:20:22,404.94,AXIS,SUCCESS,
1808,MID100060,2024-08-29 07:02:31,172.75,AXIS,SUCCESS,
1809,MID100060,2024-08-25 17:03:30,127.29,AXIS,SUCCESS,
1810,MID100060,2024-08-18 17:15:37,253.65,AXIS,SUCCESS,
1811,MID100060,2024-08-31 12:05:27,141.19,AXIS,SUCCESS,
1812,MID100060,2024-08-03 11:48:40,144.73,AXIS,SUCCESS,
1813,MID100060,2024-08-24 19:15:56,131.18,AXIS,SUCCESS,
1814,MID100060,2024-08-23 17:03:38,74.03,AXIS,SUCCESS,
1815,MID100060,2024-08-25 18:41:30,77.22,AXIS,SUCCESS,
1816,MID100060,2024-08-03 15:14:07,131.69,AXIS,SUCCESS,
1817,MID100060,2024-08-20 19:29:20,24.33,AXIS,SUCCESS,
1818,MID100060,2024-08-28 12:59:15,126.74,AXIS,SUCCESS,
1819,MID100060,2024-08-10 06:49:23,103.07,AXIS,SUCCESS,
1820,MID100060,2024-08-16 20:40:28,30.69,AXIS,SUCCESS,
1821,MID100060,2024-08-27 20:17:10,116.91,AXIS,SUCCESS,
1822,MID100060,2024-08-26 19:38:00,168.6,AXIS,FAILED,INSUFFICIENT_FUNDS
1823,MID100060,2024-08-03 16:40:24,220.28,AXIS,SUCCESS,
1824,MID100060,2024-08-09 10:14:14,34.38,AXIS,SUCCESS,
1825,MID100060,2024-08-25 18:05:14,171.72,AXIS,SUCCESS,
1826,MID100060,2024-08-13 19:54:02,52.89,AXIS,SUCCESS,
1827,MID100060,2024-08-28 08:54:40,752.61,AXIS,SUCCESS,
